Name,doc_type,committee,date,submission_url,pdf_file,Unnamed: 6,item,summary,entity_label,short_sum,sentiment
Napier City Council,Submission,Environment Committee,26 February 2023,https:////////www.parliament.nz////resource////en-NZ////53SCEN_EVI_129831_EN15594////c63584358936cf0b2c47eb4793c78d19aec11b60,submissions////4a96dc85-3e1f-448a-8722-ed068dc925c3.pdf,,Natural and Built Environment Bill,"The Napier City Council generally supports the Natural and Built Environments Bill (NBE Bill) and Spatial Planning Bill (SP Bill) but has concerns about certain aspects of the proposed reforms. The council agrees that the current Resource Management Act (RMA) regime has challenges and needs to be reformed, particularly in terms of managing cumulative adverse environmental effects, improving integration, involving Māori in decision-making, and enabling bolder decision-making on urban growth, climate change, and natural hazards. However, the council is not convinced that the proposed bills represent the right way forward.

The council's main concerns are as follows:

1. Flexibility to resolve tension between system outcomes: The council believes that the NBE Bill should provide clearer statutory direction on how to resolve tension between system outcomes and prioritize development within existing urban areas where there is community support.

2. Recognition and encouragement of investment in good quality urban design and infrastructure: The council suggests adding a new outcome to the NBE Bill that encourages good quality urban design and outcomes. It believes that the current system outcomes do not sufficiently prioritize investment in urban areas.

3. Protection of amenity and special character: The council is concerned that the NBE and SP Bills do not include clear protection for amenity and special character. It believes that these aspects contribute to the value of communities and should be preserved in appropriate cases.

4. Greater participation of local authorities in the preparation of the National Planning Framework (NPF) and subsequent strategy and plan making processes: The council recommends amending the NBE Bill to require direct engagement with local authorities on the draft NPF. It also suggests a longer timeframe for the first NPF to ensure comprehensive and coherent planning.

5. Greater flexibility and funding for Regional Planning Committees (RPCs): The council recommends providing greater flexibility for RPCs in terms of funding arrangements and allowing existing joint committees to continue as RPCs. It also suggests more central government contribution to RPC funding and giving local authority input more priority.

Overall, the council supports the need for reform but believes that the proposed bills should be amended to address its concerns and ensure better outcomes for urban areas.",organisation,"The Napier City Council generally supports the Natural and Built Environments Bill and Spatial Planning Bill but has concerns about resolving tension between system outcomes, prioritizing investment in urban areas, protecting amenity and special character, involving local authorities in the National Planning Framework, and providing flexibility and funding for Regional Planning Committees.",0.9913569688796997
New Zealand Humans Right Commission,Submission,Environment Committee,26 February 2023,https:////////www.parliament.nz////resource////en-NZ////53SCEN_EVI_129831_EN15613////c92b944faffcc8b92fb05e09543794567efc4b5a,submissions////59476b97-99c2-4eab-9570-573a7c538b03.pdf,,Natural and Built Environment Bill,"The New Zealand Human Rights Commission has made a submission on the Natural and Built Environment Bill and Spatial Planning Bill, which seek to replace the Resource Management Act 1991. The Commission supports the purpose of the bills, which aim to enable the use, development, and protection of the environment in a manner consistent with the well-being of present and future generations. The Commission emphasizes the importance of considering human rights and Te Tiriti o Waitangi (the Treaty of Waitangi) obligations in the context of resource management reform. They argue that Aotearoa New Zealand has obligations under international law to protect the human right to a healthy environment and other related human rights. The Commission commends the bills for better recognizing and upholding Te Tiriti and tikanga Māori, but suggests that they would be strengthened by including an explicit commitment to uphold human rights obligations. The Commission also highlights the need for a human rights-based approach to public consultation processes and recommends strengthening Te Tiriti-based decision-making through a co-governance model. The submission concludes with recommendations to amend the bills to remove references to the ""principles"" of Te Tiriti and to ensure that all provisions recognize and give full effect to Te Tiriti in all regulations and activities arising from the proposed reform. The Commission also supports the incorporation of te Oranga o te Taiao (the health of the natural environment) in the bills but emphasizes the need to uphold Māori tino rangatiratanga and protect te ritenga Māori.",organisation,"The New Zealand Human Rights Commission supports the Natural and Built Environment Bill and Spatial Planning Bill but recommends strengthening them by explicitly committing to uphold human rights obligations and incorporating a human rights-based approach to public consultation processes, as well as ensuring full recognition and effect of Te Tiriti o Waitangi and protection of Māori rights and practices.",0.9883109927177429
New Zealand Telecommunications Forum Inc,Submission,Environment Committee,26 February 2023,https:////////www.parliament.nz////resource////en-NZ////53SCEN_EVI_129831_EN15612////fe1264fbd237e9ef89e3cc6bd23fbbc004abad2c,submissions////4b786c39-db43-44ab-b5e7-5f8aa7f3dec8.pdf,,Natural and Built Environment Bill,"The New Zealand Telecommunications Forum (TCF) has submitted a response to the Natural and Built Environment (NBE) and Spatial Planning (SP) Bills. The TCF supports the aims of the bills but raises concerns and proposes changes in several areas. 

Firstly, the TCF emphasizes the importance of the telecommunications industry as a provider of critical infrastructure and highlights the need for the industry to engage with the resource management system to install, maintain, and upgrade network infrastructure. 

The TCF supports the aims of the reform to simplify, standardize, and speed up the resource management process. However, they recommend that the existing standards for telecommunications be updated before being transitioned into the infrastructure chapter of the National Planning Framework (NPF). They also suggest extending the timeframe for the first NPF to come into force and including infrastructure providers in the engagement process before the completed NPF is publicly notified. 

The TCF argues that the bills should ensure that national infrastructure priorities are considered at the local level and in the plan-making process. They propose changes to the NBE and SP Bills to require earlier consultation with network utility operators and the communication of investment priorities through a national spatial strategy or statements of regional priorities. 

The TCF also raises concerns about funding for infrastructure and suggests that developers should contribute to both public and private sector infrastructure funding. They recommend that the SP Bill's requirement for coordinated infrastructure funding be expanded to include developers. 

The TCF expresses concerns about how the system outcomes will be balanced and recommends amending the infrastructure outcome to have more directive language. They also propose a role for decision-makers in managing conflicts between incompatible land uses and clarifying that there is no hierarchy between the system outcomes. 

The TCF highlights specific issues with the NBE Bill, including the proposed permitted activity notices (PANs) that could slow down the provision of services and create a duplicate consenting system. They recommend that network utility operators be exempt from the requirement to obtain a PAN or that PANs for infrastructure provided by a network utility operator can only be required under the NPF. 

The TCF suggests amendments to address concerns about environmental limits, integration of infrastructure with land use development, multi-party infrastructure corridors, and transitional provisions. 

Overall, the TCF supports the aims of the bills but raises concerns and proposes changes to ensure that the telecommunications industry can effectively provide critical infrastructure and contribute to the goals of the reforms.",organisation,The New Zealand Telecommunications Forum (TCF) supports the aims of the Natural and Built Environment (NBE) and Spatial Planning (SP) Bills but raises concerns and proposes changes to ensure that the telecommunications industry can effectively provide critical infrastructure and contribute to the goals of the reforms.,0.8327863812446594
Northland Regional Council,Submission,Environment Committee,26 February 2023,https:////////www.parliament.nz////resource////en-NZ////53SCEN_EVI_129831_EN15599////85239bb8113237058f677236e851f05b06dff0c9,submissions////60f66ad3-dfb4-4066-9243-523e142380b1.pdf,,Natural and Built Environment Bill,"The Northland Regional Council (NRC) has submitted their feedback on the Exposure Draft of the Natural and Built Environments Act (NBA). They support the government's objectives for reforming the resource management system and agree that the Resource Management Act 1991 (RMA) is outdated and inefficient. However, they have reservations about certain aspects of the proposed changes.

The NRC highlights several problematic issues with the current resource management system, including the lack of adequate resourcing for Māori engagement, expensive and time-consuming appeals processes, difficulties in interpreting and applying national policy direction, and the allocation of water resources on a 'first in first served' basis. They argue that these issues need to be addressed in the new regime to ensure fairness and effectiveness.

The NRC suggests that the government provides a realistic transition period between the current and new regime and considers a phased approach to implementation. They also express concerns about the strict limits regime proposed in the Bill, particularly in relation to rural communities and Māori rights and interests in ancestral lands and resources. They are also worried about the broad powers conferred on the Minister to set limits in the National Planning Framework without clear requirements for consultation and the potential impact on human rights and property interests.

The NRC supports the requirement to give effect to te Tiriti o Waitangi and emphasizes the need for adequate resourcing for Māori participation in the new system. They also support the concept of environmental limits but stress the importance of clear, certain, and measurable limits that can be meaningfully applied at different scales. They recommend a pragmatic approach to limits, similar to the structure in the National Policy Statement for Freshwater Management, where timebound targets are required when environmental limits are not met.

The NRC supports the inclusion of positive outcome statements in the NBA and the requirement to promote these outcomes in the National Planning Framework and plans. However, they question the practicalities of achieving environmental 'gains' in all cases and suggest focusing on restoring and enhancing the environment where limits and community aspirations are not met.

The NRC raises concerns about the lack of clarity regarding the integration of regional spatial strategies with the NBA and the role of planning committees in setting environmental limits. They also emphasize the need for meaningful local input and influence in the development of NBA plans and regional spatial strategies.

Overall, the NRC appreciates the opportunity to provide input into the Bill but does not seek to be heard in hearings or verbal presentations.",organisation,"The Northland Regional Council supports the government's objectives for reforming the resource management system but has reservations about certain aspects of the proposed changes, including the lack of resourcing for Māori engagement, expensive appeals processes, difficulties in interpreting national policy direction, and the allocation of water resources on a 'first in first served' basis.",0.8324474692344666
Northland Regional Council Supp1,Submission,Environment Committee,26 February 2023,https:////////www.parliament.nz////resource////en-NZ////53SCEN_EVI_129831_EN15600////fda0f8e934c9628a20f93341ec15172be5195756,submissions////d1e3a86b-2ec7-4778-8495-5199886c2f47.pdf,,Natural and Built Environment Bill,"The Northland Regional Council supports the aims of the resource management system reform and agrees that significant change is needed to effectively respond to environmental and planning challenges. They support a system that focuses on outcomes and the use of strategic spatial plans. They also support the government's commitment to Māori rights and interests in freshwater and the resolution of Treaty Settlement negotiations. However, they highlight the potential tension between Māori rights and interests, Treaty settlements, and environmental limits set nationally. They suggest that this issue needs to be resolved in the new regime and that Māori representation on joint committees may not be enough to address the tensions. 

The council provides feedback on various aspects of the reform, including the need for integrated reform of the three waters, local government, and resource management systems. They also support greater recognition of the Treaty and the role of Māori in the new system, but emphasize the need for adequate resourcing for meaningful participation. They suggest the inclusion of a national Māori entity for input into national level proposals and recommend targeted engagement with Māori on representation issues. 

The council supports the intent of the reforms and a shift to an outcomes-focused regime but suggests rationalizing the environmental outcomes in the NBA and setting priorities to reduce conflict and provide certainty. They also recommend including a ""maintain and improve"" requirement in the NBA to prevent degradation of the environment. They support retaining existing national direction and definitions as much as possible to avoid unnecessary re-litigation. 

The council strongly supports the use of regional spatial strategies (RSS) in the new system but suggests including RSS requirements in the NBA rather than a separate Strategic Planning Act. They also recommend giving more statutory weight to RSS and ensuring a robust public consultation process for their development. They emphasize the need for good representation on joint committees and the importance of implementation of RSS. 

The council supports a single combined NBA plan per region and suggests that sub-regional plans may be necessary. They support early and sustained Māori participation in the plan development process and the inclusion of private plan changes. They also raise questions about the integration of Freshwater Farm Plans with the NBA regime. 

The council suggests that the composition and structure of joint committees should be designed on a region-by-region basis and that some minimum requirements or principles should be provided. They prefer the process used for the freshwater planning process, where joint committees make recommendations to councils, rather than delegating decision-making powers to joint committees. They also highlight the need for a clear funding",organisation,"The Northland Regional Council supports the aims of resource management system reform, but highlights potential tensions between Māori rights and environmental limits, and suggests the inclusion of a national Māori entity for input and targeted engagement on representation issues. They also support the use of regional spatial strategies, suggest including RSS requirements in the NBA, and emphasize the need for good representation on joint committees and robust public consultation processes.",0.9709341526031494
Northland Regional Council Supp2,Submission,Environment Committee,26 February 2023,https:////////www.parliament.nz////resource////en-NZ////53SCEN_EVI_129831_EN15601////2e93e75b82d84cc39da8e2ece3b5544a17f4d035,submissions////fb8d34a9-8924-4c49-bbe6-36557f907b71.pdf,,Natural and Built Environment Bill,"The submission requests several amendments to the National and Built Environment Bill (NBE Bill) and the Spatial Planning Bill (SP Bill). The main arguments for the amendments include:

1. Hierarchy between system outcomes: The submission argues for a clearer hierarchy between system outcomes, prioritizing environmental protection, climate change, highly productive soils, and Māori values.

2. Strengthened role for Māori: The submission seeks to clearly identify the principles of Te Tiriti o Waitangi that should be given effect to under both Acts. It also requests amendments to establish a clear nomination process for membership on the National Māori Entity and to allow iwi and hapū committees to make appointments of representatives to regional planning committees.

3. National Planning Framework: The submission calls for amendments to require pre-notification engagement with Māori and local government, as well as addressing their feedback in the publicly notified NPF proposal. It also seeks the inclusion of transitional environmental limits and targets within the NPF.

4. Integration with NBE Bill: The submission argues for the integration of the NBE Bill and SP Bill into one piece of legislation.

5. Role of local authorities: The submission requests that local authorities retain a strong voice in regional planning committees and the development of Regional Spatial Strategies and NBE Plans. It also calls for greater weight on local authority statements of environmental and community outcomes and the replacement of the RPC concept with the Joint Committee structure.

6. Consent duration and notification changes: The submission seeks an increase in the maximum duration of consents and amendments to the notification requirements for discretionary activities. It also calls for greater direction and consistency in the notification of resource consent applications to iwi and hapū.

7. Compliance monitoring and enforcement: The submission requests greater detail and direction regarding monitoring obligations and the relationship of cost recovery for monitoring and enforcement.

Overall, the submission argues for amendments that prioritize environmental protection, Māori values, and local government involvement in the planning and resource management processes. It also calls for clarity, consistency, and adequate funding to support the implementation of the new legislation.",organisation,"The submission requests amendments to the NBE Bill and SP Bill to prioritize environmental protection, Māori values, and local government involvement, and to provide clarity, consistency, and adequate funding for implementation.",0.9185881018638611
Northland Regional Council Supp3,Submission,Environment Committee,26 February 2023,https:////////www.parliament.nz////resource////en-NZ////53SCEN_EVI_129831_EN15602////4f511d87f32eee708ae092f5db4a0d4ccadd6e0c,submissions////d2bed014-142f-46b5-ba10-2c0406c904b3.pdf,,Natural and Built Environment Bill,"The Northland Regional Council supports the need for a reform of the resource management system and acknowledges the positive aspects of the Natural and Built Environment Bill (NBE Bill) and Spatial Planning Bill (SP Bill). They support the focus on protecting the environment, the strengthened role for Māori, the establishment of a National Planning Framework (NPF), and the creation of Regional Spatial Strategies (RSS) and a single Natural and Built Environment Plan (NBE Plan) for each region. However, they have identified several issues that need to be addressed, including the need for a clearer hierarchy between system outcomes, a clearer nomination process for the National Māori Entity, and greater accountability of Independent Hearing Panels (IHP). They also seek greater clarity and direction in several areas, such as funding arrangements for Regional Planning Committees (RPCs), the role of water service entities, and the transition to the new system. They suggest integrating the NBE Bill and SP Bill into one piece of legislation and providing greater detail and direction in various aspects of the bills.",organisation,The Northland Regional Council supports the reform of the resource management system but identifies several issues that need to be addressed and suggests integrating the NBE Bill and SP Bill into one piece of legislation.,0.9935837388038635
Northport Limited,Submission,Environment Committee,26 February 2023,https:////////www.parliament.nz////resource////en-NZ////53SCEN_EVI_129831_EN15616////f22448ac736c4756396fb262fbf5e52065f55415,submissions////648c4601-c683-4073-a5c0-355f57122f5b.pdf,,Natural and Built Environment Bill,"cultural heritage, landscapes, and natural character. Northport supports the idea of protecting these places but is concerned about the practical implications of the provisions. They believe that the provisions may inappropriately prohibit many activities without the ability to assess their appropriateness. Northport suggests that the definition of these areas should be clearly defined in the Bill to provide clarity and certainty. They also emphasize the need for appropriate pathways to be provided for development in these areas.",organisation,"Northport supports the protection of cultural heritage, landscapes, and natural character but raises concerns about the practical implications and suggests clear definitions and appropriate pathways for development.",0.964651882648468
Onions New Zealand,Submission,Environment Committee,26 February 2023,https:////////www.parliament.nz////resource////en-NZ////53SCEN_EVI_129831_EN15624////52f3c5cd8a079620dc4de51943c67d109d7c444f,submissions////748c6d5f-0827-4221-8f41-93b23a2f3341.pdf,,Natural and Built Environment Bill,"Onions New Zealand has submitted a response to the Natural and Built Environment Bill. They argue that access to fresh vegetables is essential for protecting human health and that the population is currently failing to meet their fresh produce intake requirements. They also highlight the increasing rates of obesity in New Zealand and the need to make fresh produce affordable. Onions New Zealand supports the inclusion of vegetation production on highly productive land as a means of protecting human health and calls for the prioritization of resources for vegetable production. They express concerns about the activity status of consents for commercial vegetable production and the potential requirement for expensive and complicated discretionary consents. Onions New Zealand also believes that the rural sector has not been given enough attention in the bill and should be recognized. They support Freshwater Farm Environment Plans but suggest that certified sector schemes, such as NZ-GAP, should be recognized in the certification and auditing of these plans. Onions New Zealand supports the submissions put forward by Horticulture New Zealand and Pukekohe Vegetable Growers Association and requests an additional round of consultation following the release of the National Planning Framework. They provide specific recommendations for amendments to the bill, including the inclusion of a definition for human health and the recognition of commercial vegetable production on highly productive land. They also suggest the inclusion of a definition for rural form and propose changes to the certification of freshwater farm plans.",organisation,"Onions New Zealand supports the Natural and Built Environment Bill, emphasizing the importance of access to fresh vegetables for human health, the need to make fresh produce affordable, and the inclusion of vegetation production on highly productive land, while also expressing concerns about consents for vegetable production, the attention given to the rural sector, and suggesting specific amendments to the bill.",0.993252694606781
Port of Tauranga Limited,Submission,Environment Committee,26 February 2023,https:////////www.parliament.nz////resource////en-NZ////53SCEN_EVI_129831_EN15610////eab5328e9e89b1801fa482066ff3d91999e010f0,submissions////25b6c33f-4ebc-46e2-9f32-090cdbfbc66b.pdf,,Natural and Built Environment Bill,"Port of Tauranga Limited (POTL) has submitted a response to the Natural and Built Environment Bill, expressing concerns about the impact of the bill on port infrastructure. POTL argues that the current resource management system is inefficient and unreliable for obtaining resource consent for port infrastructure. They support the need for a reformed system to address these issues and improve the consenting regime for nationally significant infrastructure. However, they argue that the proposed bill does not meet expectations and instead disincentivizes investment into new port infrastructure by placing significant uncertainty on the ability to deliver large projects. POTL raises specific concerns about various clauses in the bill, including the purpose and preliminary matters, allocation provisions, existing use rights, consent conditions, and fast-track consenting. They also highlight the need for clear directives and exemptions for port infrastructure and the importance of considering the economic impact and practicality of setting hard limits on environmental effects. Overall, POTL argues for a more streamlined and efficient consenting process that supports the growth and development of port infrastructure.",organisation,"Port of Tauranga has expressed concerns about the impact of the Natural and Built Environment Bill on port infrastructure, arguing that the proposed bill does not meet expectations and disincentivizes investment into new port infrastructure.",0.7734273672103882
Queen Elizabeth the Second National Trust,Submission,Environment Committee,26 February 2023,https:////////www.parliament.nz////resource////en-NZ////53SCEN_EVI_129831_EN15584////cd997e56598f3d8718ec338186d1d62dd9260dad,submissions////a24208cb-788d-4e58-b637-8c1ec7f418a8.pdf,,Natural and Built Environment Bill,"The Queen Elizabeth the Second National Trust (QEII) supports the need for reform of New Zealand's resource management regime and agrees with the principles of the Natural and Built Environment Bill (NBE Bill) that aim to protect and enhance native biodiversity. However, QEII has concerns about the language and drafting of the NBE Bill, which they believe may lead to uncertainty and poor environmental outcomes. They are particularly concerned about the broad considerations for notification in the consenting process, the lack of hierarchy in the list of system outcomes, the conceptualization of environmental limits, and the provisions for the protection of places of national importance. QEII suggests simplifying and clarifying these aspects of the bill to ensure better protection for the environment.",organisation,"The Queen Elizabeth the Second National Trust supports the principles of the Natural and Built Environment Bill but has concerns about certain aspects of the bill's language and drafting that may lead to uncertainty and poor environmental outcomes, and suggests simplifying and clarifying these aspects for better protection of the environment.",0.9195529222488403
Pukekohe Vegetable Growers Assocation,Submission,Environment Committee,26 February 2023,https:////////www.parliament.nz////resource////en-NZ////53SCEN_EVI_129831_EN15625////b982f9e62e5c251cb8c149f0b2f6b44aca2439ea,submissions////8899f42e-8200-4c17-9b41-3552ed10195d.pdf,,Natural and Built Environment Bill,"The Pukekohe Vegetable Growers Association (PVGA) has submitted a response to the Natural and Built Environments Bill. The PVGA represents 287 commercial vegetable growers in New Zealand and emphasizes the importance of Pukekohe as a hub for vegetable production. They argue that the bill should prioritize the allocation of resources, such as water and nutrients, for vegetable production and extend consents for securing these resources to support investment in the industry. The PVGA also highlights the need for access to fresh, locally grown and affordable vegetables for the health and well-being of New Zealanders. They recommend amendments to the bill to include definitions for human health, rural form, and highly productive land. They also propose the inclusion of commercial vegetable production in the bill and the recognition of certified sector schemes, such as NZ-GAP, as options for freshwater farm planning. The PVGA requests the opportunity to submit further feedback on the National Planning Framework and expresses concerns about the potential obstacles the bill may pose to vegetable growers.",organisation,"The Pukekohe Vegetable Growers Association (PVGA) urges the Natural and Built Environments Bill to prioritize resources for vegetable production, extend consents for securing these resources, and include definitions and provisions that support the industry's growth and the health of New Zealanders.",0.9842005372047424
Waikato District Council,Submission,Environment Committee,26 February 2023,https:////////www.parliament.nz////resource////en-NZ////53SCEN_EVI_129831_EN15324////3dcacd9ad128f350304f0a09fa05598689e3b4be,submissions////7ef5fc9c-b728-4076-ba95-f440dc4b2dad.pdf,,Natural and Built Environment Bill,"The Waikato District Council has made several recommendations for drafting changes to the Natural and Built Environment Bill and Spatial Planning Bill. They suggest investigating innovative funding options to manage the impact on ratepayers and provide funding for Māori participation. They also propose including the ability for local authorities to participate in the development of the National Planning Framework and improving representation for rural communities and mana whenua on Regional Planning committees. The Council also suggests adding safeguards for vulnerable species and their habitats and the significant values associated with the Waikato River to the system outcomes. They recommend giving effect to Te Ture Whaimana and recognizing existing strategic policies and planning instruments. The Council also suggests adding responsibilities for giving effect to Te Ture Whaimana into the functions and responsibilities of the Ministers and local authorities. They propose adding criteria for the identification of cultural heritage and significant natural areas. In terms of the Spatial Planning Bill, the Council recommends integrating it with the Natural and Built Environment Bill and clarifying transitional processes and funding. They also suggest improving representation on Regional Planning Committees and allowing appeals on the Regional Spatial Plan to the Environment Court.",organisation,"The Waikato District Council has made several recommendations for changes to the Natural and Built Environment Bill and Spatial Planning Bill, including investigating innovative funding options, improving representation for rural communities and Māori, adding safeguards for vulnerable species and the Waikato River, recognizing Te Ture Whaimana, and clarifying transitional processes and funding in the Spatial Planning Bill.",0.9890949130058289
Waikato District Council Supp1,Submission,Environment Committee,26 February 2023,https:////////www.parliament.nz////resource////en-NZ////53SCEN_EVI_129831_EN15325////6133b7a7009f70849f21d9472874bb5d65780ac0,submissions////0e8e3e80-735e-47a8-a972-c896642dc11c.pdf,,Natural and Built Environment Bill,"The Waikato District Council supports the need for reform and the intent of the Spatial Planning Bill (SPB) to contribute to a simpler, more efficient resource management system. However, they have identified difficulties in the relationship between the strategic layer and the Natural and Built Environment Bill, as well as the unclear relationship with the Climate Change Bill. The Council recommends integrating the SPB into the Natural and Built Environment Bill to provide a clear vision and direction. They also express concerns about funding, the loss of local voice, complex arrangements for supporting Regional Planning Committees, and the lack of clarity around the transition from the current legislation to the new system. The Council suggests investigating innovative funding options, ensuring proper recognition and application of Te Tiriti o Waitangi and Te ao Māori, and addressing the potential misalignment between the three pieces of resource management reform legislation. They also raise concerns about the interpretation and use of terms, the need for central government investment in the reform program, and the potential for inconsistency and uncertainty with other major reforms. The Council recommends amendments to include provision for sub-committees of the Regional Planning Committee, as well as addressing the lack of clarity around transition and implementation. They also suggest integrating the strategic layer into the Natural and Built Environment Bill and ensuring the integration and interpretation of the three Bills. Finally, the Council emphasizes the importance of public participation, legitimacy, sustainability, and workability in the planning processes.",organisation,"The Waikato District Council supports the intent of the Spatial Planning Bill but raises concerns about its relationship with other reform legislation, funding, loss of local voice, and lack of clarity, and recommends integrating it into the Natural and Built Environment Bill, addressing funding options, recognizing Te Tiriti o Waitangi and Te ao Māori, and ensuring consistency and public participation.",0.9862274527549744
Waikato District Council Supp2,Submission,Environment Committee,26 February 2023,https:////////www.parliament.nz////resource////en-NZ////53SCEN_EVI_129831_EN15326////035598023c092af19cf6ef203fee7c21d3f6e2db,submissions////cda4dcc4-d701-4e22-9fd6-0478884092cd.pdf,,Natural and Built Environment Bill,"Waikato District Council has submitted its comments on the Natural and Built Environment Bill. The council generally supports the need for reform and the intent of the replacement legislation to provide a simpler, more efficient resource management system. However, it has concerns that the draft legislation may not deliver on the intended outcomes. The council also raises concerns about the loss of local voice, the complex arrangements for supporting Regional Planning Committees, the need for central government to invest more in the reform program, and the potential misalignment between the three pieces of resource management reform legislation. The council also highlights the need for clarity around the transition from the current legislation to the new system and the integration of the three bills. It calls for funding support, improved recognition of Te Tiriti o Waitangi and Mātauranga Māori, and better alignment between the longer-term Spatial Planning Bill and the Natural and Built Environment Bill. The council also suggests amendments to ensure that land remains available for infrastructure changes, address climate change and natural hazards, and promote sustainable outcomes. It also raises concerns about the interpretation and use of terms in the bill and the need for planning instruments to reflect local interests. Finally, the council calls for adequate representation for the Waikato District in regional planning committees and a mechanism to ensure that local interests have real influence over the plan provisions.",organisation,"The Waikato District Council supports the need for reform in the Natural and Built Environment Bill but has concerns about its potential outcomes, loss of local voice, complex arrangements for Regional Planning Committees, lack of central government investment, misalignment between the three reform bills, transition and integration issues, funding support, recognition of Te Tiriti o Waitangi and Mātauranga Māori, alignment with the Spatial Planning Bill, availability of land for infrastructure changes, addressing climate change and natural hazards,",0.7254658937454224
Waikato Regional Council,Submission,Environment Committee,26 February 2023,https:////////www.parliament.nz////resource////en-NZ////53SCEN_EVI_129831_EN15450////9e110fd553a98ac339e3a1b27730b62e082d6bae,submissions////be5755b4-e75a-4b76-97fc-0d41c231720f.pdf,,Natural and Built Environment Bill,"The Waikato Regional Council has submitted its concerns about the Natural and Built Environment Bill. While they support the objectives of the reform, they have significant concerns with the bill as drafted. They argue that there is insufficient democratic accountability embedded into planning processes, and that the bill does not simplify the system as intended. They also express concerns about the funding and resourcing of the new system, as well as the composition and role of Regional Planning Committees (RPCs). The council also raises concerns about the impact of the bill on iwi and hapū, and the need for clarity and support in implementing the new system. They recommend that significant partnerships, such as Future Proof, be given effect in the Regional Spatial Strategies (RSS) and Natural and Built Environment (NBE) plans, and that funding for implementing the new system be provided by central government.",organisation,"The Waikato Regional Council has submitted concerns about the Natural and Built Environment Bill, highlighting issues with democratic accountability, system simplification, funding, iwi and hapū impact, and the need for clarity and support in implementing the new system.",0.9759221076965332
Waikato River Authority,Submission,Environment Committee,26 February 2023,https:////////www.parliament.nz////resource////en-NZ////53SCEN_EVI_129831_EN15511////61aac91d069353025904598244a0d403b602aec6,submissions////6e766992-5909-4171-95a3-fdcac19a5281.pdf,,Natural and Built Environment Bill,The submission is made by the Waikato River Authority (WRA) in support of the Natural and Built Environment Bill and Spatial Planning Bill. The WRA emphasizes the importance of protecting the statutory provisions that enable the WRA to fulfill its objectives and preserve the mana of Te Ture Whaimana o te Awa o Waikato (the Vision and Strategy) for the Waikato and Waipaa Rivers. The WRA highlights the unique and influential relationship between Te Ture Whaimana and the Resource Management Act 1991. The submission argues that all provisions and statutory functions that afford the WRA its 'mana' should not be affected in any way by the new bills. The WRA also supports the retention of clauses that require the principles of Te Tiriti o Waitangi to be given effect to and raises concerns about potential conflicts with the River Settlement Act and the need for amendments to uphold Tiriti settlements. The submission concludes by requesting that the Environmental Select Committee read this submission alongside the submissions of Waikato-Tainui and Waikato River Iwi.,organisation,"The Waikato River Authority supports the Natural and Built Environment Bill and Spatial Planning Bill, emphasizing the need to protect statutory provisions that enable the authority to fulfill its objectives and preserve the mana of Te Ture Whaimana o te Awa o Waikato (the Vision and Strategy) for the Waikato and Waipaa Rivers, while also highlighting the importance of upholding the principles of Te Tiriti o Waitangi and addressing potential conflicts with the River Settlement Act.",0.9954291582107544
Aotearoa Water Action,Submission,Environment Committee,26 February 2023,https:////////www.parliament.nz////resource////en-NZ////53SCEN_EVI_129831_EN15620////8d9d8c0073d2f7ea8931ec2f5592a4d5986ce8eb,submissions////7f4d243b-7622-48c2-9baf-3ef79d9b8c20.pdf,,Natural and Built Environment Bill,"The Aotearoa Water Action (AWA) does not support the Natural and Built Environment Bill as drafted. They believe that the bill does not adequately address the conflicts between positive system outcomes, growth, and the opportunity costs of development proposals in a resource-constrained world. They argue that the bill lacks clarity, includes undefined terms, and grants significant Ministerial discretion. AWA supports the inclusion of Te Oranga o te Taiao within the purpose clause, the setting of environmental limits, the inclusion of positive outcomes, and the allocation of fresh water in a way that benefits communities. However, their overriding concern is that the bill does not commit strongly enough to these provisions. They also express concerns about the shift away from the 'Randerson' purpose statement, regionalization, the reliance on secondary legislation, the retention of a fast-track process, and the market-based system for resource allocation. AWA supports the submission of the Environmental Defence Society and the Chief Ombudsman, and they make general comments regarding the approach of the bill, the protection of aquifers, the exclusion of offsetting and compensation as methods of mitigation, and the need to address plastics in the legislation. They also provide suggested drafting changes to various provisions of the bill.",organisation,"The Aotearoa Water Action (AWA) opposes the Natural and Built Environment Bill due to concerns about its lack of clarity, undefined terms, and excessive Ministerial discretion, and calls for stronger commitments to environmental protection, community benefits, and the allocation of fresh water.",0.9952913522720337
